system:index,area,ecoregion,pixelValue,variable,.geo
0_11_1059,13.671859051513671,12,122841,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_11_1060,3.3753813293457027,12,122915,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_11_1061,270.5306472106936,12,122921,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_11_1062,0.4333843383789062,12,122925,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_11_1063,2.1668427795410157,12,122939,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_11_1064,103.84841072998046,12,122941,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_11_1065,1.2986805419921876,12,123015,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_11_1066,66.13673775024412,12,123021,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_11_1067,0.606769140625,12,123025,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_11_1068,1.9920387817382812,12,123039,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_11_1069,24.770631890869144,12,123041,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_11_1070,2.0782813537597655,12,123115,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_11_1071,161.15686925659176,12,123121,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_11_1072,0.43290563964843753,12,123125,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_11_1073,0.34679398803710937,12,123139,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_11_1074,7.711893682861328,12,123141,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_11_1075,0.9535956787109376,12,123215,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_11_1076,75.60695117187498,12,123221,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_11_1077,0.7801641052246093,12,123225,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_11_1078,0.433494189453125,12,123239,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_11_1079,3.6373891723632807,12,123241,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_11_1080,0.08668497924804687,12,123315,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_11_1081,75.33903416137693,12,123321,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_11_1082,0.6933986755371093,12,123325,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_11_1083,1.81597685546875,12,123341,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_11_1084,22.44806423339844,12,123421,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_11_1085,0.25891309814453123,12,123425,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_11_1086,2.075608819580078,12,123441,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_11_1087,0.17272456665039063,12,123515,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_11_1088,8.913865563964844,12,123521,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_11_1089,0.08646456909179688,12,123525,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_11_1090,0.2587365234375,12,123541,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_11_1091,0.08581552734375,12,290715,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_0,15.26391000976563,13,30125,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_1,0.08535320434570312,13,30133,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_2,17.90465209960938,13,30209,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_3,66.53385980834959,13,30215,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_4,426.62658571777337,13,30221,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_5,2.49080546875,13,30225,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_6,0.17084036865234375,13,30233,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_7,3.916616857910155,13,30246,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_8,13.052089135742186,13,30309,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_9,44.74173480834961,13,30315,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_10,227.94482117309565,13,30321,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_11,11.836162518310552,13,30325,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_12,0.42696055908203123,13,30333,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_13,1.0255736389160155,13,30346,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_14,168.66570364990244,13,30409,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_15,89.71534136962889,13,30415,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_16,351.6182966918946,13,30421,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_17,0.0860955810546875,13,30424,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_18,26.033803887939413,13,30425,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_19,0.08572008056640625,13,30433,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_20,4.174695935058594,13,30446,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_21,1.1077338989257812,13,30448,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_22,0.2562336181640625,13,30503,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_23,151.49557746582028,13,30509,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_24,77.91006908569334,13,30515,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_25,243.43715485229495,13,30521,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_26,0.08609569091796875,13,30524,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_27,6.090364349365234,13,30525,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_28,3.5769800292968745,13,30546,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_29,1.3800113159179686,13,30548,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_30,34.71078957519532,13,30609,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_31,77.5403969421387,13,30615,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_32,209.19497938232425,13,30621,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_33,5.152121087646484,13,30625,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_34,0.25663905029296874,13,30633,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_35,5.16571828613281,13,30641,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_36,2.220100573730469,13,30646,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_37,480.5675768798832,13,30709,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_38,41.45547122802735,13,30715,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_39,203.71870158691402,13,30721,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_40,11.073089526367191,13,30725,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_41,0.08520888671875,13,30733,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_42,1.1917066894531252,13,30746,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_43,633.6524798278803,13,30809,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_44,67.47514822387694,13,30815,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_45,323.4897858337402,13,30821,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_46,1.541879675292969,13,30825,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_47,0.17179508666992188,13,30833,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_48,2.7233748229980472,13,30846,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_49,0.08695692138671875,13,30904,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_50,761.4349361694344,13,30909,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_51,63.373346343994136,13,30915,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_52,284.6502808654786,13,30921,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_53,1.5507099243164062,13,30925,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_54,0.5133665954589843,13,30933,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_55,1.0214003967285157,13,30946,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_56,0.08520939331054687,13,31004,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_57,214.03563284301782,13,31009,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_58,75.2220500427246,13,31015,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_59,253.4071076965332,13,31021,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_60,5.572629150390623,13,31025,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_61,0.3428613464355469,13,31033,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_62,3.7471201904296874,13,31046,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_63,150.42030361938467,13,31109,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_64,64.02499328613284,13,31115,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_65,297.84323533325187,13,31121,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_66,2.3184279663085934,13,31125,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_67,0.08559933471679687,13,31133,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_68,1.0238610961914063,13,31146,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_69,194.41908582763665,13,31209,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_70,74.02442549438476,13,31215,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_71,273.91187723999036,13,31221,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_72,1.0276917053222656,13,31225,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_73,0.2561349609375,13,31233,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_74,1.4469801513671874,13,31246,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_75,128.44572089233398,13,31309,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_76,41.13166545410156,13,31315,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_77,195.5321564758301,13,31321,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_78,0.5127900817871094,13,31325,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_79,0.08527006225585937,13,31333,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_80,3.4890030883789063,13,31346,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_81,116.860184979248,13,31409,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_82,69.37197357788085,13,31415,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_83,289.97616145019543,13,31421,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_84,2.3028383605957035,13,31425,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_85,0.3428718505859375,13,31433,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_86,4.343274621582032,13,31446,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_87,98.7320792480469,13,31509,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_88,70.62540038452151,13,31515,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_89,156.48479038696289,13,31521,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_90,1.110396063232422,13,31525,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_91,5.1927434387207025,13,31546,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_92,69.24902565917968,13,31609,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_93,110.23384783935548,13,31615,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_94,254.6856199951173,13,31621,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_95,0.2558402587890625,13,31625,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_96,0.2558323303222656,13,31633,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_97,4.856665228271486,13,31646,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_98,0.08616560668945313,13,31704,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_99,114.5498797607422,13,31709,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_100,78.86554067993163,13,31715,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_101,166.0157507629395,13,31721,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_102,0.7745128295898438,13,31725,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_103,0.08525455932617187,13,31733,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_104,1.2894979064941405,13,31741,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_105,4.5158892883300785,13,31746,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_106,0.17134212036132812,13,31748,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_107,266.37128637695315,13,31809,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_108,126.54536866455082,13,31815,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_109,353.78305585937494,13,31821,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_110,0.43046408691406246,13,31825,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_111,6.0176295043945345,13,31841,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_112,5.631481713867188,13,31846,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_113,251.7560231018065,13,31909,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_114,0.08525643310546875,13,31911,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_115,71.07463123779297,13,31915,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_116,212.51589336547858,13,31921,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_117,0.17042026977539063,13,31933,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_118,12.022208843994143,13,31946,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_119,125.332608404541,13,32009,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_120,72.74991984252931,13,32015,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_121,200.32594573364253,13,32021,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_122,1.1139413085937502,13,32025,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_123,0.3410387634277344,13,32033,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_124,7.672120751953124,13,32046,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_125,0.0850783203125,13,32103,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_126,110.0855076538086,13,32109,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_127,58.88396487426757,13,32115,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_128,159.05662422485358,13,32121,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_129,0.687998028564453,13,32125,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_130,0.5973831604003906,13,32133,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_131,5.713677557373047,13,32146,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_132,0.4294907775878906,13,32204,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_133,288.00070798339823,13,32209,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_134,0.086151416015625,13,32211,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_135,63.387480554199215,13,32215,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_136,157.97178980712897,13,32221,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_137,0.08611000366210937,13,32225,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_138,1.3674511840820314,13,32233,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_139,11.931188708496093,13,32246,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_140,154.22973681030277,13,32309,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_141,119.46101286010745,13,32315,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_142,232.88870200805678,13,32321,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_143,1.025152587890625,13,32325,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_144,0.6847468017578124,13,32333,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_145,5.548325946044922,13,32346,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_146,128.63704500122066,13,32409,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_147,93.46117243041991,13,32415,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_148,153.34148339843756,13,32421,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_149,0.8560638916015624,13,32425,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_150,0.17183499145507813,13,32433,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_151,5.963064904785156,13,32446,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_152,0.17037608032226564,13,32503,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_153,123.72993547363274,13,32509,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_154,0.08614375610351563,13,32511,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_155,98.52467159423828,13,32515,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_156,145.02076260986323,13,32521,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_157,0.17143276977539063,13,32525,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_158,1.1176247924804688,13,32533,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_159,2.983379559326172,13,32546,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_160,0.08513814697265625,13,32604,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_161,158.95832817993158,13,32609,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_162,120.69978712158203,13,32615,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_163,154.68253627929687,13,32621,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_164,0.08520913696289062,13,32625,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_165,0.2566049865722656,13,32633,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_166,10.399879425048828,13,32646,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_167,141.89647124633794,13,32709,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12_168,135.96573368530278,13,32715,constant,"{""type"":""MultiPoint"",""coordinates"":[]}"
